date,rf,rm,ABC,DEF,GHI,JKL,MNO,PQR,STU,VWX,XYZ,ZAB
9/20/1994,0.007142857,-1.372494248,-2.325581436,-1.84442661,-1.233552637,2.49266865,-1.832460728,-1.666666671,-3.999999987,-0.913242009,-0.840336128,-2.255639104
9/21/1994,0.007142857,-0.530587329,1.238095271,-0.89869282,-0.333055784,-2.432045807,-1.866666661,0.564971753,4.166666652,-0.921658986,0,-0.576923079
9/22/1994,0.007142857,-0.081966461,2.351834472,0,-0.250626564,0,0,0.561797754,0,-1.860465115,0.84745762,1.16054159
9/23/1994,0.007142857,-0.30154437,0,-1.813685097,0.586264652,0,1.902173908,-0.558659219,-3.999999987,-1.421800947,0.560224092,-1.720841305
9/26/1994,0.007142857,0.178158524,1.102941184,1.427371969,1.248959206,1.319648109,1.866666661,0,-8.680555569,0,0.557103067,-1.167315143
9/27/1994,0.007142857,0.178158434,0,1.324503328,1.809210527,-1.302460217,0,-0.561797754,-4.942965779,4.807692305,-0.554016623,0.590551183
9/28/1994,0.007142857,0.589732144,0,-0.408496739,2.907915984,1.319648109,12.71087842,0,5.199999999,0.458715596,1.392757656,2.348336565
9/29/1994,0.007142857,-0.331449438,-2.272727311,-1.886792467,-1.96232339,-3.762662801,0,0,-4.942965779,-1.826484017,0.824175839,0
9/30/1994,0.007142857,0.218237752,0,1.923076938,-0.320256202,2.556390955,-1.599999996,2.259887012,-4.799999984,0.930232558,0,-1.720841305
10/3/1994,0.007142857,-0.251682734,1.209302358,0.90237898,-2.088353412,2.49266865,-4.93050092,-1.657458568,5.042016789,-0.921658986,0,0.583657589
10/4/1994,0.007142857,-1.42179569,-2.297794157,-2.276422757,-2.953240368,-2.432045807,3.448275869,0.561797754,-4.799999984,-1.395348836,-3.542234339,-0.580270795
10/5/1994,0.007142857,-0.381271278,8.184383859,0.91514144,-1.267962796,1.319648109,0,-1.117318439,0,1.886792452,-0.564971754,0.583657589
10/6/1994,0.007142857,-0.191815785,-2.173913081,-0.906842548,2.226027395,3.762662801,-1.68000001,1.129943506,0,-1.388888888,-0.568181821,0
10/7/1994,0.007142857,0.589732085,0,-2.329450908,1.842546064,0,1.708706276,1.117318439,5.042016789,0,-1.428571425,2.901353974
10/10/1994,0.007142857,0.750804564,0,0.936967642,-0.575657906,-1.25523014,-3.33333334,-1.104972379,-9.999999984,3.599374026,1.159420295,0
10/11/1994,0.007142857,1.235570872,0,5.232067497,0.578990913,-1.271186407,0,1.117318439,5.777777776,4.078549846,-0.286532963,2.192982478
10/12/1994,0.007142857,0.028003922,-1.155555586,-1.363271864,-1.809210527,2.575107276,5.186206899,-1.104972379,0,-1.306240928,-0.862068959,0.551808708
10/13/1994,0.007142857,0.348606177,-1.079136611,1.382113833,1.842546064,-2.510460232,0,1.675977658,-5.462184872,-0.44117647,0.289855085,-1.097560979
10/14/1994,0.007142857,0.168141178,-1.090909099,0.88211709,0.657894731,0,3.278258581,-1.648351653,5.777777776,1.772525848,1.156069348,0
10/17/1994,0.007142857,-0.051986427,-4.687500011,-1.748807649,-0.326797383,-1.144492144,-3.174200094,0,-5.462184872,-0.870827285,0,-1.048088797
10/18/1994,0.007142857,-0.201796177,1.253616138,-1.86084141,-0.32786885,0,-1.652242324,0,0,-0.439238653,-0.285714276,2.18068538
10/19/1994,0.007142857,0.469096899,3.619047695,-0.906842548,0.657894731,0,0,1.675977658,5.777777776,1.323529411,0,2.195121923
10/20/1994,0.007142857,-0.620069597,-2.297794157,1.414309496,-0.653594766,2.460202584,-1.68000001,-0.549450551,0,-2.177068214,-0.286532963,0
10/21/1994,0.007142857,-0.371308947,-1.222953937,-0.492206729,-0.575657906,-1.271186407,3.417412537,0.552486189,0,0.445103857,-1.436781605,-0.536992842
10/24/1994,0.007142857,-0.739253999,-1.238095178,0,-2.150537632,0,0,-0.549450551,-5.462184872,-0.886262924,-2.623906707,-0.539892023
10/25/1994,0.007142857,-0.041991187,0,1.401483907,0,-4.864091565,1.626016257,0,5.777777776,2.235469447,0.898203608,0
10/26/1994,0.007142857,0.268359492,0,1.382113833,0.338123412,2.556390955,-3.225806444,0.552486189,-5.462184872,0.874635568,0,0
10/27/1994,0.007142857,0.599791592,-2.410800427,0.88211709,1.263689981,2.49266865,3.333333325,-0.549450551,5.777777776,-0.867052023,0,-0.542822646
10/28/1994,0.007142857,1.478828021,2.470355775,2.702702697,1.497504163,0,-6.451612902,0,0,2.18658892,-1.483679543,0.363856862
10/31/1994,0.007142857,-0.151884552,2.507232372,1.702786368,1.47540984,0,-3.448275853,0.552486189,0,-0.427960057,0.602409641,0
11/1/1994,0.007142857,-0.749179517,-1.222953937,-0.38051751,-0.565428121,5.007153035,-2.685714295,0,0,-1.719197707,-0.598802398,0
11/2/1994,0.007142857,-0.241707418,-2.380952329,-2.139037426,-0.324939071,-5.858310602,4.609512629,0.549450551,-10.5042017,0.437317784,0.301204832,-1.631419944
11/3/1994,0.007142857,0.238283451,1.170731716,1.249024215,0.651996734,-1.302460217,-3.508279547,1.092896178,0,1.741654571,-0.600600603,1.658476663
11/4/1994,0.007142857,-0.878121844,0,-0.385505018,-2.672064771,3.225806439,-5.468295523,-1.081081084,-12.20657277,-2.567760341,0.906344404,-0.543806648
11/7/1994,0.007142857,-0.051986425,-1.157184194,0.38699691,0.831946765,1.84659093,1.907692321,0.546448089,6.951871657,0.878477305,-0.898203586,-0.546780074
11/8/1994,0.007142857,0.489192587,0,-3.392444109,-0.247524767,-2.510460232,-1.871980689,0,0,-1.306240928,1.20845922,0
11/9/1994,0.007142857,-0.091957655,0,-0.957701521,0,0.715307542,0,1.630434787,12.50000002,-1.323529411,-0.298507475,0.549786196
11/10/1994,0.007142857,-0.251682727,0,0,-0.909842838,1.84659093,0,0,0,0.894187779,-0.299401188,0.546780074
11/11/1994,0.007142857,-0.391232724,-1.268292716,0.483481066,-0.333889813,15.48117153,-3.846153837,-2.673796798,0,-0.443131462,-3.003003017,-1.087613296
11/14/1994,0.007142857,0.65010409,1.284585015,0.481154774,3.433835833,3.019323665,-4.000000008,1.098901102,0,1.780415429,-0.619195026,-0.549786196
11/15/1994,0.007142857,-0.081966407,2.439024336,-1.356743826,0.566801631,-3.985931971,4.166666675,0,-5.333333351,-0.874635568,-0.623052962,0.552825554
11/16/1994,0.007142857,0.038007208,0,0.404530751,0.322061189,0,-4.000000008,0,0,0,1.567398115,-1.099572392
11/17/1994,0.007142857,-0.441024634,-1.238095178,0.483481066,-0.642054569,-2.075702099,10.40000001,-1.630434787,0,-1.323529411,-0.925925919,-6.114885716
11/18/1994,0.007142857,-0.431068187,-1.157184194,-0.88211709,0,4.239401502,1.902173908,0,0,-1.788375558,0,1.18421053
11/21/1994,0.007142857,-0.719399847,-1.268292716,-0.970873763,2.100161549,-4.066985652,16.68148147,1.104972379,-6.103286384,0,0,-1.170351109
11/22/1994,0.007142857,-1.756392391,-6.126482193,-0.89869282,-1.424050636,4.239401502,0,0,-6.499999999,-3.490136575,0.623052939,-1.776315794
11/23/1994,0.007142857,-0.111937361,-2.631578952,-1.813685097,-0.642054569,-2.990430615,1.574403261,0,6.951871657,1.415094339,0.309597536,-4.286671127
11/29/1994,0.007142857,0.248307808,1.444444447,-0.496688727,0.245098028,0,7.824999994,0,0,0.471698114,-0.8982036,-0.621976491
11/30/1994,0.007142857,-0.161868815,2.73822563,0,-0.244498767,-3.052503058,0,0,-6.499999999,0.469483569,-0.906344418,1.251738502
12/1/1994,0.008333333,-0.9742234,0,-0.915141424,-0.326797398,-1.133501256,0,0,0,-0.46728972,0.304878059,0.618131856
12/2/1994,0.008333333,0.723605473,-1.385927508,2.770780835,0,4.331210193,1.437514488,1.081081087,6.951871657,0.938967138,-0.91185411,-3.686006795
12/5/1994,0.008333333,0.091041366,0,-0.898692804,0,-4.151404153,0,-1.069518722,-6.499999999,1.240310086,-0.920245382,0
12/6/1994,0.008333333,-0.158873641,0,-0.906842532,-0.327868849,4.331210193,-1.417142854,0,6.951871657,-0.765696791,0.619195043,-1.275691014
12/7/1994,0.008333333,-0.517655517,-1.297297295,-1.830282848,-0.328947365,-4.151404153,-4.35891491,0,0,-1.851851855,1.846153836,-1.938262746
12/8/1994,0.008333333,-1.369535386,-2.84775465,-3.813559331,-0.577557757,-2.165605118,-6.060606059,-1.081081087,-6.499999999,-1.886792456,1.208459208,-3.294289876
12/9/1994,0.008333333,0.151114076,-1.352874867,-1.057268723,0,2.213541691,1.625806447,0,0,-1.442307695,-0.298507449,0
12/12/1994,0.008333333,0.371689055,-4.228571427,3.027604616,0,0,0.787201638,1.092896181,0,-0.975609758,0.598802392,0
12/13/1994,0.008333333,0.241290682,0,2.42005186,2.157676357,2.165605075,0.78105316,-0.540540543,-13.36898394,1.477832515,2.083333334,0.681302031
12/14/1994,0.008333333,1.026229928,1.431980904,0,0.893582451,-2.119700728,0,0,8.024691355,0.485436894,0.874635575,0
12/15/1994,0.008333333,0.36165244,5.882352943,0.506329129,0.563607087,6.496815268,0,0.543478264,0,-0.483091788,2.601156067,3.383458624
12/16/1994,0.008333333,0.462064271,0,0.419815289,-1.120896721,-4.066985648,-3.125000006,1.081081087,6.857142833,0.970873788,1.408450708,0
12/19/1994,0.008333333,-0.17883996,-4.222222215,-0.418060208,-0.890688257,0.49875313,-4.851612905,1.604278083,0,-0.480769232,0,1.963636367
12/20/1994,0.008333333,-0.048987972,-1.392111378,-2.854743929,0.571895426,0,1.708706276,2.631578932,0,0,0,-0.641940073
12/21/1994,0.008333333,0.632994991,0,1.469317208,0,1.116625307,-3.33333334,2.564102578,0,1.449275365,1.111111105,0
12/22/1994,0.008333333,-0.028995774,1.411764715,0.425894386,-1.787164918,3.067484668,0,1.49999998,0,0.476190477,2.47252747,-0.646087568
12/23/1994,0.008333333,0.241290616,0,-0.932994056,1.2406948,3.095238114,1.710344824,0,6.951871657,0.9478673,-1.072386053,0
12/27/1994,0.008333333,0.452018524,0,-0.428082199,0.571895426,-1.963048519,8.489286692,0,0,2.816901413,-1.084010855,-1.950867055
12/28/1994,0.008333333,-0.358356327,0,-1.031814274,-0.893582467,-1.060070668,0,2.463054201,0,-1.826484021,-0.273972591,-2.652910823
12/29/1994,0.008333333,0.271367522,1.508120641,-0.955690696,-0.655737698,2.023809545,0,0.480769233,-6.499999999,2.170542627,0,0.681302031
12/30/1994,0.008333333,-0.078968796,-1.485714278,-0.526315805,-1.485148514,0,-1.550000011,2.870813386,13.90374331,0,-1.64835164,0.676691716
1/3/1995,0.007936508,-0.239712229,2.900232019,0.529100545,0.670016743,-3.967327889,-1.599796847,-2.325581382,0,0,0.837988811,0.672143378
1/4/1995,0.007936508,0.330545084,0,0,-0.665557397,4.131227219,-1.599999996,-0.952380957,-6.103286384,2.731411234,0.831024937,4.673590541
1/5/1995,0.007936508,-0.0099995,1.465614423,4.473684204,1.591289789,-3.967327889,-1.652242324,0,6.499999999,-0.886262926,0,-1.275691014
1/6/1995,0.007936508,0.180162144,1.444444447,-2.350965576,0,0.486026702,3.333333325,0,5.633802837,0,0,-1.292175177
1/9/1995,0.007936508,0.110060436,0,1.375752365,-0.329760936,-0.483675908,-1.599999996,-1.923076933,0,1.788375562,0,0
1/10/1995,0.007936508,0.21022074,1.3143483,-0.424088218,0.330851956,1.093560142,4.904274852,-1.470588216,0,-1.756954615,-0.274725284,-5.236363619
1/11/1995,0.007936508,-0.039992043,-1.297297295,0,-0.906842553,-1.081730766,-1.550000011,-0.995024881,-11.11111113,0,0.550964184,-0.690713724
1/12/1995,0.007936508,0.020002,4.05257393,-0.511073239,0.332778715,1.093560142,-1.599796847,-1.005025131,6.499999999,-0.894187781,0.821917815,-0.695517804
1/13/1995,0.007936508,0.85362274,2.631578998,-0.428082199,0,0.961538445,4.825806455,0,5.633802837,1.804511281,0.815217398,1.167315197
1/16/1995,0.007936508,0.783049961,0,-1.461736896,1.824212268,0,6.179222056,2.030456864,0,1.329394389,-0.269541788,-1.384615401
1/17/1995,0.007936508,0.230264662,-1.333333385,3.403141355,-0.325732895,0,2.875028989,0,-5.333333351,-0.87463557,-1.081081075,5.694227763
1/18/1995,0.007936508,-0.109939503,-1.247401245,-0.506329099,-0.898692808,0,2.839756584,2.985074615,-6.103286384,-1.764705885,-1.366120222,1.99261993
1/19/1995,0.007936508,-0.528597958,-3.89473684,0.508905838,0.906842537,2.023809545,-2.761341215,0,6.499999999,-2.544910172,0.831024937,-1.302460178
1/20/1995,0.007936508,-0.488801498,-1.42387733,0,-0.571895426,0,4.237097126,0.96618358,0,-4.147465445,0.549450547,-2.052785939
1/23/1995,0.007936508,-0.039992004,0,-1.181434585,1.807723907,-3.967327889,-4.064864854,0.478468902,0,-0.480769232,1.366120222,-1.347305405
1/24/1995,0.007936508,0.200200121,-1.444444437,-1.195559367,-0.564971753,1.093560142,2.118548563,-0.952380957,5.633802837,-0.966183577,-0.539083555,1.365705631
1/25/1995,0.007936508,0.220242256,-1.352874867,0,1.542207799,0,2.074597214,-0.480769233,-5.333333351,1.463414637,-1.084010855,-1.347305405
1/26/1995,0.007936508,0.060017972,1.37142858,0,0.879296561,0.961538445,-1.340540538,-2.898550713,5.633802837,-2.88461537,0.273972612,-1.365705589
1/27/1995,0.007936508,0.370685317,2.931228856,-0.605012957,2.37717907,-0.952380936,-2.761341215,0.49751244,0,0,0,-1.384615401
1/30/1995,0.007936508,-0.439033376,-1.42387733,0,-2.631578933,-1.081730766,0,0,-5.333333351,-2.475247529,0.546448085,-2.886115448
1/31/1995,0.007936508,0.400801024,0,1.21739132,1.192368834,0,1.419878292,0,0,2.030456856,-1.086956516,-1.445783105
2/1/1995,0.008333333,0.181163963,0,3.006872846,-0.314218378,0,2.777777771,0.990098988,-6.103286384,-0.497512439,-0.274725284,0.733496318
2/2/1995,0.008333333,0.46206424,2.777777778,2.3352794,-1.182033107,2.065613589,8.108108113,-0.490196081,6.499999999,1.999999983,-0.550964184,1.456310697
2/3/1995,0.008333333,1.238607911,0,2.933985331,2.392344502,4.166666682,-1.239999997,-0.492610813,-6.103286384,0.490196079,0.831024937,0.717703336
2/6/1995,0.008333333,0.612870422,-1.297297295,-1.662707846,-0.311526476,0.914285698,-3.807209398,0.990098988,6.499999999,-0.487804879,-0.274725284,1.504354697
2/7/1995,0.008333333,-0.038992354,4.05257393,1.690821264,0,-0.906002249,-2.631578953,1.470588243,-6.103286384,-0.980392139,-1.101928369,-0.780031201
2/8/1995,0.008333333,0.141099452,4.000000003,-0.554235967,2.343750004,0,2.702702708,1.44927537,6.499999999,0.495049486,-0.835654603,0
2/9/1995,0.008333333,-0.048988002,1.214574916,1.114649696,-1.984732832,3.885714287,1.305263155,0,-6.103286384,-0.985221657,5.617977542,0.786163522
2/10/1995,0.008333333,0.251315303,-2.499999971,0,0.311526476,1.870187,0,0,0,2.487562173,-0.797872346,0
2/13/1995,0.008333333,0.031004724,-3.794871841,3.858267725,-0.310559003,-3.671706265,-3.886118041,0.952380957,6.499999999,-0.485436894,-0.268096524,-0.780031201
2/14/1995,0.008333333,0.111061712,1.279317695,-2.122820319,-1.168224294,3.811659195,0,1.415094321,0,1.463414637,-1.075268812,0
2/15/1995,0.008333333,0.482158624,0,-2.168861349,0.866824269,-3.671706265,-2.702702696,2.325581408,0,0,0,2.201257879
2/16/1995,0.008333333,-0.048987996,0,2.216943785,-2.031250008,1.905829617,-8.333333338,1.363636371,0,0.480769232,0,0.692307679
2/17/1995,0.008333333,-0.507706811,-3.89473684,-1.626646018,-1.754385961,0,-4.533333336,0,-6.103286384,0,-0.543478258,2.826585183
2/21/1995,0.008333333,-0.028995816,1.3143483,0,-0.892857141,-3.740374039,-2.38699847,0.896860966,0,0,0.546448085,0.668647833
2/22/1995,0.008333333,0.411845785,-1.297297295,0.551181096,0.245700251,0,0.806451611,0,6.499999999,1.435406701,0.27173914,0
2/23/1995,0.008333333,0.462064251,1.3143483,0.548159743,0.653594764,1.942857124,3.225806458,3.999999997,0,0,0,2.656826601
2/24/1995,0.008333333,0.171146309,-1.297297295,-0.545171333,-0.649350642,-1.905829578,-3.125000006,-0.427350406,0,0.471698114,0.271002698,3.306973391
2/27/1995,0.008333333,-0.775973659,-1.42387733,-1.096319486,-0.245098045,3.885714287,1.625806447,0.858369079,0,-2.816901413,0,-2.505219198
2/28/1995,0.008333333,0.814297495,0,0,1.801801798,3.740374039,-1.599796847,-0.425531917,11.73708922,0.483091788,2.162162172,2.569593138
3/1/1995,0.007936508,-0.299550457,1.444444447,0.554235939,-0.321802088,-2.651113472,4.825806455,-0.427350406,15.54621849,-1.923076926,-0.264550273,0.62630479
3/2/1995,0.007936508,-0.079968023,0,0,-0.242130756,0.87145968,-0.76317085,-2.57510731,0,-0.980392139,2.652519901,-1.86721992
3/3/1995,0.007936508,0.130084538,1.3143483,0,-0.970873776,-1.835853114,-0.769039939,0,4.727272726,0.990098992,0,0
3/6/1995,0.007936508,-0.089959532,-2.702702703,0,-0.571895426,1.870187,4.700000002,0,4.166666652,-0.490196079,-0.516795863,1.902748418
3/7/1995,0.007936508,-0.697555697,-1.444444437,0,-2.136400994,-1.835853114,-4.489016238,-1.32158591,4.333333333,0,0,-1.244813254
3/8/1995,0.007936508,0.210220703,0,0.551181096,0.251889174,0,0,-0.892857123,7.98722046,-0.492610818,-0.519480517,-0.630252128
3/9/1995,0.007936508,0.070024466,0,0,0.670016743,1.870187,0,0,-3.846153845,1.485148497,0,0
3/10/1995,0.007936508,1.106072267,1.465614423,0,2.163061573,0,1.549999996,0.900900881,3.999999999,3.414634152,-1.305483032,-1.973220554
3/13/1995,0.007936508,0.100050014,5.555555557,2.740798741,0.651465791,2.267818568,-1.5263417,0,-7.396449715,0.943396228,-0.264550273,0.718907261
3/14/1995,0.007936508,0.561570934,-2.631578948,-1.600609737,1.213592243,-1.795142538,-4.675000003,1.339285722,-4.153354632,-2.336448602,1.061007973,1.284796549
3/15/1995,0.007936508,-0.119927992,-1.297297295,0.54221533,-0.639488418,1.827956972,-3.304484663,0,0,-0.4784689,0.26246718,-1.973220554
3/16/1995,0.007936508,0.571627535,1.3143483,1.078582421,1.206757854,0,5.098996476,0,0,-0.480769232,0.261780114,0.718907261
3/17/1995,0.007936508,-0.039992001,-1.297297295,-0.533536579,1.192368834,0,-4.851612905,0.881057273,0,-0.966183577,0.522193209,-0.713775874
3/20/1995,0.007936508,0.130084566,6.790799613,-0.536398461,1.492537304,-3.590285113,0,0,0,-1.463414617,0.259740248,-1.294033085
3/21/1995,0.007936508,-0.209779687,-5.128205176,-0.539291211,-3.482972136,7.557502755,0,0.436681225,0,0,0,-1.966496726
3/22/1995,0.007936508,0.070024526,1.405405408,1.084430661,1.202886939,0,0,0,-8.33333332,-0.990099011,0.259067366,-0.74294205
3/23/1995,0.007936508,0.110060528,-1.385927508,0,0,5.193482673,0,-0.434782611,0,0,0.516795863,2.095808399
3/24/1995,0.007936508,0.934337969,1.405405408,-0.536398461,0.871632328,-4.937076463,-3.36316788,1.7467249,4.727272726,1.499999982,-0.514138815,0.659824034
3/27/1995,0.007936508,0.50125207,-2.665245203,4.391371349,1.728201096,3.462321794,1.740106648,0,-4.513888888,1.970443353,1.80878553,0.655498895
3/28/1995,0.007936508,0.160128017,1.3143483,-1.62361625,-0.231660237,0,-1.710344824,0,0,0,-1.776649747,-0.651230089
3/29/1995,0.007936508,-0.139901977,2.702702703,-0.525131276,0.851393202,-1.673228364,3.480213296,2.145922734,-4.363636379,2.415458941,-0.258397942,0
3/30/1995,0.007936508,-0.02999554,0,1.583710415,-2.302379129,-1.701701686,-3.36316788,-0.420168069,4.562737659,4.245283026,0,5.316824466
3/31/1995,0.007936508,-0.239712227,-1.263157893,3.192279133,-1.49253732,0,0,2.109704653,-4.363636379,-3.16742082,0.259067366,3.18118948
4/3/1995,0.009126984,0.13308851,-1.385927508,1.007194232,-0.877192981,1.731160879,0,2.892561976,0,0.934579441,-0.258397942,0
4/4/1995,0.009126984,0.443982679,-1.297297295,-0.498575493,2.493966207,0,5.248386195,2.008032139,9.505703438,-1.851851855,0.259067366,-1.809651478
4/5/1995,0.009126984,0.143102314,0,-1.002147447,-0.235478797,-3.403403406,0,1.574803136,0,-0.471698114,0,0.614334498
4/6/1995,0.009126984,0.083034461,5.36692223,0.506146053,0.865460266,0,-3.33333334,-1.550387584,0,2.369668251,0,-1.289009524
4/7/1995,0.009126984,-0.036993219,0,-3.093525175,1.716068639,0,-1.710344824,0,4.166666652,-0.462962964,-1.291989667,1.305841951
4/10/1995,0.009126984,0.243295482,3.950103973,1.11358574,-0.23006134,0,12.26494527,1.574803136,4.333333333,-0.46511628,-1.308900527,0.610583435
4/11/1995,0.009126984,-0.126919388,2.499999971,-1.10132158,-0.614911615,3.523316064,3.124999992,-1.162790704,3.833865828,-0.46728972,-0.265251978,1.213755915
4/12/1995,0.009126984,0.343588912,0,-0.519673368,0.850734724,0,0,0,-7.692307704,3.286384982,1.329787237,1.19920051
4/13/1995,0.009126984,0.353623808,0,0.52238808,0,-1.701701686,4.55757576,-0.392156843,0,-1.363636366,-0.2624672,3.028308126
4/17/1995,0.009126984,-0.446002436,-1.268292639,-1.559020052,0.306748463,0,-4.35891491,0,8.333333347,-0.921658988,0,0.575079861
4/18/1995,0.009126984,-0.286588589,0,1.055806925,-1.146788986,1.731160879,3.030303037,-0.787401579,0,0.46511628,-0.526315787,1.207115618
4/19/1995,0.009126984,-0.276616668,0,-1.56716416,1.160092802,-3.403403406,0,0.396825399,3.999999999,2.314814819,0,0
4/20/1995,0.009126984,0.173149692,2.470355702,-1.061410173,-0.305810394,0,-4.423529413,3.952569169,-3.846153845,-1.357466066,0.7936508,5.712492162
4/21/1995,0.009126984,0.534423046,-1.157184202,1.072796949,-0.23006134,0,-4.603643528,-1.140684417,0,-1.376146791,-0.2624672,2.197149646
4/24/1995,0.009126984,0.735692957,-2.439024363,0,1.691006914,0,4.825806455,0,3.999999999,0.93023256,0,1.045903525
4/25/1995,0.009126984,-0.066977523,0,-1.061410173,0.302343156,-3.626942983,3.101920242,-0.384615387,10.94674556,0.921658988,0.263157904,-2.645198383
4/26/1995,0.009126984,0.153117103,4.999999942,-0.536398461,-0.301431798,3.763440837,2.984718235,0,3.466666666,-0.608828001,-0.2624672,-1.594802129
4/27/1995,0.009126984,0.20320621,-2.380952355,2.696456081,0.302343156,1.76165805,-1.460700205,0,-3.350515463,-0.612557441,0,1.080432186
4/28/1995,0.009126984,0.183167488,0,1.050262579,0.301431798,0.916496942,2.941176463,0.386100388,3.466666666,0.924499231,0,3.266033236
5/1/1995,0.00952381,-0.075971137,0,-0.519673368,1.728024045,12.10898083,-7.154285709,0,-3.350515463,-0.3053435,0,0.517538838
5/2/1995,0.00952381,0.104054125,2.439024363,-0.522388053,0,0.810081006,-1.5263417,-0.384615387,0,-1.531393583,-0.78947369,-1.201373007
5/3/1995,0.00952381,0.918189705,5.904761961,2.70067517,0.221565736,1.517857159,-4.675000003,0.386100388,0,-0.466562987,-0.265251978,-0.521134906
5/4/1995,0.00952381,-0.065978209,2.338129501,-1.022644253,1.105379508,-3.078276176,0,-0.384615387,3.466666666,-1.874999984,0,-0.582072177
5/5/1995,0.00952381,-0.055984294,-2.284710022,1.033210319,-1.093294456,-1.542649744,0,-1.544401553,0,1.910828009,1.329787237,-2.693208456
5/8/1995,0.00952381,0.636014027,1.169064707,1.022644279,1.105379508,-1.566820262,4.904274852,1.568627459,-3.350515463,1.093750015,1.312335941,0
5/9/1995,0.00952381,0.044009663,-1.155555515,-0.506146079,0.583090387,0,-3.125000006,-0.772200776,3.466666666,1.236476033,1.295336791,1.684717221
5/10/1995,0.00952381,0.164134536,1.169064707,1.526162798,-0.797101462,1.591760284,0,0.778210121,0,4.732824429,6.649616373,0.532544369
5/11/1995,0.00952381,0.204208258,-2.222222198,-1.002147447,-1.387874353,0,0,-0.386100388,-3.350515463,-3.061224495,-2.637889684,2.177751621
5/12/1995,0.00952381,0.234274022,0,0,0.814814813,0,6.451612902,0,0,3.609022563,-0.738916262,-1.612903206
5/15/1995,0.00952381,0.444987117,-1.090909106,1.012292106,1.689933875,-0.737327176,4.55757576,0,-3.199999989,3.047895506,0.992555826,1.112412168
5/16/1995,0.00952381,0.174151441,-2.297794092,-1.503221195,-2.4566474,5.571030657,-1.460700205,0.387596901,3.305785112,0,0.982800997,3.184713391
5/17/1995,0.00952381,-0.145893471,0,0,-2.814814812,-0.791556756,-2.941176476,1.158301164,0,-1.267605636,1.216544996,0.505050495
5/18/1995,0.00952381,-1.208636546,0,-1.017441848,-0.838414632,0.797872369,-1.527272723,-0.763358783,-3.199999989,-2.567760347,-1.201923061,-2.065884983
5/19/1995,0.00952381,-0.065978258,0,-0.513950067,-1.152959272,-3.078276176,3.101920242,-0.384615387,0,1.317715961,-1.946472028,-0.513112875
5/22/1995,0.00952381,0.726627205,1.128880543,2.066420665,3.499222394,4.718693282,4.46513848,0,3.305785112,0.867052025,2.729528531,-2.120343842
5/23/1995,0.00952381,0.857656962,1.209302283,1.012292106,-1.728024045,-1.473136901,1.417142867,0,-6.666666677,2.148997138,-0.241545883,1.639344242
5/24/1995,0.00952381,0.004000112,0,0.501073723,0.305810409,0,0.721208021,0,3.714285737,-2.10378682,0,-1.612903206
5/25/1995,0.00952381,0.004000109,0,-0.498575493,2.057926829,1.495162694,0.693667486,-0.386100388,-6.887052351,-0.429799428,0,2.693208423
5/26/1995,0.00952381,-0.74322438,-1.1948529,-1.503221195,-1.717699779,1.473136901,0,0.775193803,-3.846153845,-1.294964031,-1.452784515,0.570125427
5/30/1995,0.00952381,-0.175845149,0,1.526162798,0.531914895,-1.451750627,-4.155555558,0,0,0,0.982800997,4.705215415
5/31/1995,0.00952381,1.413902363,-1.116279085,1.503221195,2.569916857,-5.979202786,-1.460700205,1.923076933,0,3.061224495,-0.243309011,0
6/1/1995,0.008333333,0.161129619,0,-2.468265157,-0.221075908,1.566820293,-1.458823526,1.886792442,7.692307679,2.545968887,-0.243902428,0.974553341
6/2/1995,0.008333333,0.041008467,0,0.506146053,-0.590841943,-1.542649744,0,2.592592586,0,0,0.488997552,-0.965147465
6/5/1995,0.008333333,0.622932191,1.128880543,1.510791348,1.931649324,0.829493085,2.984718235,3.610108303,3.714285737,1.6551724,0.486618002,-0.487276656
6/6/1995,0.008333333,-0.018998253,1.209302283,-0.496102049,0,-0.822669102,-10.15534431,1.045296173,0,-1.62822251,0,1.468988033
6/7/1995,0.008333333,-0.298553441,-1.1948529,-1.495726478,-0.801749269,3.225806464,1.625806447,0.689655176,-3.581267239,0,0,-0.482573747
6/8/1995,0.008333333,-0.048987991,-1.116279085,2.024584212,0.29390154,-2.321428585,-1.599796847,-1.027397266,0,0,1.210653756,2.478448299
6/9/1995,0.008333333,-0.696562645,-2.445907813,0.496102074,0.29304029,-0.822669102,-1.599999996,-0.692041526,0,-1.241379312,-0.239234458,-2.891692968
6/12/1995,0.008333333,0.502257092,-1.157184202,3.032440051,0.219138062,1.566820293,0,0,3.714285737,0.837988828,1.438848913,-0.487276656
6/13/1995,0.008333333,0.915162228,1.170731724,1.916495552,1.093294456,0,1.626016257,-1.045296154,-6.887052351,-0.415512466,-0.472813236,0.489662667
6/14/1995,0.008333333,0.101051037,0,0,0,-1.088929216,1.625806447,-0.704225356,0,0,0.47505938,0
6/15/1995,0.008333333,0.261340921,3.664416607,0.470114165,-0.793078585,1.559633012,-3.174200094,2.127659566,0,-0.417246176,0.236406627,1.461829997
6/16/1995,0.008333333,0.421887433,-1.116279085,0.467914433,2.180232562,4.697380304,0,-1.041666653,0,-0.418994414,0,2.988260399
6/19/1995,0.008333333,0.915162257,1.128880543,-0.465735191,1.351351357,0,1.626016257,0,-3.846153845,1.262272092,0.235849065,-0.466321235
